DATE,Q_slz
02/11/2004 14:00,1530
02/11/2004 15:00,1520
02/11/2004 16:00,1520
02/11/2004 17:00,1510
02/11/2004 18:00,1510
02/11/2004 19:00,1500
02/11/2004 20:00,1490
02/11/2004 21:00,1480
02/11/2004 22:00,1480
02/11/2004 23:00,1470
02/12/2004 00:00,1470
02/12/2004 01:00,1460
02/12/2004 02:00,1450
02/12/2004 03:00,1440
02/12/2004 04:00,1430
02/12/2004 05:00,1430
02/12/2004 06:00,1430
02/12/2004 07:00,1420
02/12/2004 08:00,1410
02/12/2004 09:00,1400
02/12/2004 10:00,1390
02/12/2004 11:00,1380
02/12/2004 12:00,1380
02/12/2004 13:00,1380
02/12/2004 14:00,1370
02/12/2004 15:00,1370
02/12/2004 16:00,1360
02/12/2004 17:00,1350
02/12/2004 18:00,1350
02/12/2004 19:00,1340
02/12/2004 20:00,1330
02/12/2004 21:00,1330
02/12/2004 22:00,1330
02/12/2004 23:00,1320
02/13/2004 00:00,1320
02/13/2004 01:00,1310
02/13/2004 02:00,1300
02/13/2004 03:00,1300
02/13/2004 04:00,1290
02/13/2004 05:00,1290
02/13/2004 06:00,1280
02/13/2004 07:00,1280
02/13/2004 08:00,1270
02/13/2004 09:00,1260
02/13/2004 10:00,1260
02/13/2004 11:00,1250
02/13/2004 12:00,1250
02/13/2004 13:00,1250
02/13/2004 14:00,1240
02/13/2004 15:00,1240
02/13/2004 16:00,1230
02/13/2004 17:00,1230
02/13/2004 18:00,1230
02/13/2004 19:00,1230
02/13/2004 20:00,1230
02/13/2004 21:00,1230
02/13/2004 22:00,1230
02/13/2004 23:00,1230
02/14/2004 00:00,1230
02/14/2004 01:00,1230
02/14/2004 02:00,1240
02/14/2004 03:00,1240
02/14/2004 04:00,1240
02/14/2004 05:00,1250
02/14/2004 06:00,1250
02/14/2004 07:00,1250
02/14/2004 08:00,1250
02/14/2004 09:00,1250
02/14/2004 10:00,1240
02/14/2004 11:00,1230
02/14/2004 12:00,1230
02/14/2004 13:00,1220
02/14/2004 14:00,1210
02/14/2004 15:00,1210
02/14/2004 16:00,1210
02/14/2004 17:00,1210
02/14/2004 18:00,1210
02/14/2004 19:00,1210
02/14/2004 20:00,1210
02/14/2004 21:00,1210
02/14/2004 22:00,1210
02/14/2004 23:00,1210
02/15/2004 00:00,1210
02/15/2004 01:00,1210
02/15/2004 02:00,1210
02/15/2004 03:00,1210
02/15/2004 04:00,1210
02/15/2004 05:00,1230
02/15/2004 06:00,1240
02/15/2004 07:00,1250
02/15/2004 08:00,1250
02/15/2004 09:00,1250
02/15/2004 10:00,1250
02/15/2004 11:00,1240
02/15/2004 12:00,1220
02/15/2004 13:00,1210
02/15/2004 14:00,1210
02/15/2004 15:00,1190
02/15/2004 16:00,1180
02/15/2004 17:00,1170
02/15/2004 18:00,1170
02/15/2004 19:00,1160
02/15/2004 20:00,1150
02/15/2004 21:00,1140
02/15/2004 22:00,1140
02/15/2004 23:00,1130
02/16/2004 00:00,1130
02/16/2004 01:00,1130
02/16/2004 02:00,1130
02/16/2004 03:00,1130
02/16/2004 04:00,1130
02/16/2004 05:00,1130
02/16/2004 06:00,1150
02/16/2004 07:00,1170
02/16/2004 08:00,1220
02/16/2004 09:00,1260
02/16/2004 10:00,1330
02/16/2004 11:00,1410
02/16/2004 12:00,1480
02/16/2004 13:00,1570
02/16/2004 14:00,1680
02/16/2004 15:00,1780
02/16/2004 16:00,1900
02/16/2004 17:00,1980
02/16/2004 18:00,2030
02/16/2004 19:00,2040
02/16/2004 20:00,2020
02/16/2004 21:00,1980
02/16/2004 22:00,1950
02/16/2004 23:00,1900
02/17/2004 00:00,1860
02/17/2004 01:00,1830
02/17/2004 02:00,1790
02/17/2004 03:00,1760
02/17/2004 04:00,1740
02/17/2004 05:00,1720
02/17/2004 06:00,1690
02/17/2004 07:00,1680
02/17/2004 08:00,1680
02/17/2004 09:00,1680
02/17/2004 10:00,1680
02/17/2004 11:00,1680
02/17/2004 12:00,1700
02/17/2004 13:00,1710
02/17/2004 14:00,1720
02/17/2004 15:00,1750
02/17/2004 16:00,1760
02/17/2004 17:00,1780
02/17/2004 18:00,1800
02/17/2004 19:00,1840
02/17/2004 20:00,1860
02/17/2004 21:00,1890
02/17/2004 22:00,1900
02/17/2004 23:00,1930
02/18/2004 00:00,1950
02/18/2004 01:00,1970
02/18/2004 02:00,2010
02/18/2004 03:00,2060
02/18/2004 04:00,2120
02/18/2004 05:00,2180
02/18/2004 06:00,2220
02/18/2004 07:00,2270
02/18/2004 08:00,2310
02/18/2004 09:00,2370
02/18/2004 10:00,2420
02/18/2004 11:00,2470
02/18/2004 12:00,2510
02/18/2004 13:00,2540
02/18/2004 14:00,2540
02/18/2004 15:00,2530
02/18/2004 16:00,2520
02/18/2004 17:00,2520
02/18/2004 18:00,2530
02/18/2004 19:00,2540
02/18/2004 20:00,2560
02/18/2004 21:00,2590
02/18/2004 22:00,2630
02/18/2004 23:00,2690
02/19/2004 00:00,2720
02/19/2004 01:00,2740
02/19/2004 02:00,2760
02/19/2004 03:00,2760
02/19/2004 04:00,2760
02/19/2004 05:00,2740
02/19/2004 06:00,2740
02/19/2004 07:00,2720
02/19/2004 08:00,2710
02/19/2004 09:00,2690
02/19/2004 10:00,2670
02/19/2004 11:00,2640
02/19/2004 12:00,2630
02/19/2004 13:00,2610
02/19/2004 14:00,2600
02/19/2004 15:00,2580
02/19/2004 16:00,2560
02/19/2004 17:00,2560
02/19/2004 18:00,2540
02/19/2004 19:00,2530
02/19/2004 20:00,2510
02/19/2004 21:00,2500
02/19/2004 22:00,2480
02/19/2004 23:00,2460
02/20/2004 00:00,2450
02/20/2004 01:00,2430
02/20/2004 02:00,2410
02/20/2004 03:00,2390
02/20/2004 04:00,2370
02/20/2004 05:00,2360
02/20/2004 06:00,2340
02/20/2004 07:00,2330
02/20/2004 08:00,2300
02/20/2004 09:00,2290
02/20/2004 10:00,2270
02/20/2004 11:00,2260
02/20/2004 12:00,2240
02/20/2004 13:00,2220
02/20/2004 14:00,2210
02/20/2004 15:00,2190
02/20/2004 16:00,2180
02/20/2004 17:00,2160
02/20/2004 18:00,2140
02/20/2004 19:00,2130
02/20/2004 20:00,2120
02/20/2004 21:00,2100
02/20/2004 22:00,2080
02/20/2004 23:00,2070
02/21/2004 00:00,2060
02/21/2004 01:00,2030
02/21/2004 02:00,2020
02/21/2004 03:00,2010
02/21/2004 04:00,1990
02/21/2004 05:00,1980
02/21/2004 06:00,1960
02/21/2004 07:00,1950
02/21/2004 08:00,1940
02/21/2004 09:00,1930
02/21/2004 10:00,1910
02/21/2004 11:00,1900
02/21/2004 12:00,1880
02/21/2004 13:00,1870
02/21/2004 14:00,1860
02/21/2004 15:00,1850
02/21/2004 16:00,1840
02/21/2004 17:00,1830
02/21/2004 18:00,1820
02/21/2004 19:00,1800
02/21/2004 20:00,1790
02/21/2004 21:00,1770
02/21/2004 22:00,1770
02/21/2004 23:00,1760
02/22/2004 00:00,1750
02/22/2004 01:00,1740
02/22/2004 02:00,1730
02/22/2004 03:00,1720
02/22/2004 04:00,1700
02/22/2004 05:00,1690
02/22/2004 06:00,1680
02/22/2004 07:00,1680
02/22/2004 08:00,1670
02/22/2004 09:00,1660
02/22/2004 10:00,1650
02/22/2004 11:00,1640
02/22/2004 12:00,1630
02/22/2004 13:00,1620
02/22/2004 14:00,1610
02/22/2004 15:00,1610
02/22/2004 16:00,1600
02/22/2004 17:00,1590
02/22/2004 18:00,1580
02/22/2004 19:00,1570
02/22/2004 20:00,1560
02/22/2004 21:00,1550
02/22/2004 22:00,1550
02/22/2004 23:00,1550
02/23/2004 00:00,1560
02/23/2004 01:00,1560
02/23/2004 02:00,1550
02/23/2004 03:00,1560
02/23/2004 04:00,1550
02/23/2004 05:00,1540
02/23/2004 06:00,1530
02/23/2004 07:00,1510
02/23/2004 08:00,1500
02/23/2004 09:00,1490
02/23/2004 10:00,1480
02/23/2004 11:00,1470
02/23/2004 12:00,1460
02/23/2004 13:00,1450
02/23/2004 14:00,1440
02/23/2004 15:00,1430
02/23/2004 16:00,1430
02/23/2004 17:00,1430
02/23/2004 18:00,1430
02/23/2004 19:00,1430
02/23/2004 20:00,1430
02/23/2004 21:00,1430
02/23/2004 22:00,1430
02/23/2004 23:00,1430
02/24/2004 00:00,1420
02/24/2004 01:00,1410
02/24/2004 02:00,1400
02/24/2004 03:00,1400
02/24/2004 04:00,1400
02/24/2004 05:00,1400
02/24/2004 06:00,1410
02/24/2004 07:00,1430
02/24/2004 08:00,1440
02/24/2004 09:00,1470
02/24/2004 10:00,1480
02/24/2004 11:00,1510
02/24/2004 12:00,1530
02/24/2004 13:00,1560
02/24/2004 14:00,1590
02/24/2004 15:00,1620
02/24/2004 16:00,1660
02/24/2004 17:00,1700
02/24/2004 18:00,1730
02/24/2004 19:00,1750
02/24/2004 20:00,1760
02/24/2004 21:00,1720
02/24/2004 22:00,1690
02/24/2004 23:00,1670
02/25/2004 00:00,1640
02/25/2004 01:00,1620
02/25/2004 02:00,1600
02/25/2004 03:00,1570
02/25/2004 04:00,1560
02/25/2004 05:00,1540
02/25/2004 06:00,1540
02/25/2004 07:00,1540
02/25/2004 08:00,1540
02/25/2004 09:00,1540
02/25/2004 10:00,1550
02/25/2004 11:00,1560
02/25/2004 12:00,1570
02/25/2004 13:00,1590
02/25/2004 14:00,1600
02/25/2004 15:00,1610
02/25/2004 16:00,1610
02/25/2004 17:00,1610
02/25/2004 18:00,1610
02/25/2004 19:00,1620
02/25/2004 20:00,1620
02/25/2004 21:00,1630
02/25/2004 22:00,1620
02/25/2004 23:00,1610
02/26/2004 00:00,1600
02/26/2004 01:00,1600
02/26/2004 02:00,1600
02/26/2004 03:00,1600
02/26/2004 04:00,1600
02/26/2004 05:00,1600
02/26/2004 06:00,1610
02/26/2004 07:00,1600
02/26/2004 08:00,1610
02/26/2004 09:00,1610
02/26/2004 10:00,1610
02/26/2004 11:00,1600
02/26/2004 12:00,1600
02/26/2004 13:00,1600
02/26/2004 14:00,1600
02/26/2004 15:00,1600
02/26/2004 16:00,1610
02/26/2004 17:00,1620
02/26/2004 18:00,1640
02/26/2004 19:00,1670
02/26/2004 20:00,1710
02/26/2004 21:00,1770
02/26/2004 22:00,1840
02/26/2004 23:00,1910
02/27/2004 00:00,1970
02/27/2004 01:00,2050
02/27/2004 02:00,2150
02/27/2004 03:00,2290
02/27/2004 04:00,2380
02/27/2004 05:00,2490
02/27/2004 06:00,2590
02/27/2004 07:00,2680
02/27/2004 08:00,2790
02/27/2004 09:00,2910
02/27/2004 10:00,3020
02/27/2004 11:00,3120
02/27/2004 12:00,3270
02/27/2004 13:00,3400
02/27/2004 14:00,3540
02/27/2004 15:00,3680
02/27/2004 16:00,3820
02/27/2004 17:00,3900
02/27/2004 18:00,3950
02/27/2004 19:00,3990
02/27/2004 20:00,4010
02/27/2004 21:00,4030
02/27/2004 22:00,4000
02/27/2004 23:00,3990
02/28/2004 00:00,3960
02/28/2004 01:00,3940
02/28/2004 02:00,3900
02/28/2004 03:00,3880
02/28/2004 04:00,3840
02/28/2004 05:00,3790
02/28/2004 06:00,3760
02/28/2004 07:00,3720
02/28/2004 08:00,3670
02/28/2004 09:00,3620
02/28/2004 10:00,3590
02/28/2004 11:00,3550
02/28/2004 12:00,3510
02/28/2004 13:00,3470
02/28/2004 14:00,3440
02/28/2004 15:00,3400
02/28/2004 16:00,3360
02/28/2004 17:00,3320
02/28/2004 18:00,3280
02/28/2004 19:00,3240
02/28/2004 20:00,3220
02/28/2004 21:00,3170
02/28/2004 22:00,3140
02/28/2004 23:00,3100
02/29/2004 00:00,3060
02/29/2004 01:00,3030
02/29/2004 02:00,3000
02/29/2004 03:00,2950
02/29/2004 04:00,2930
02/29/2004 05:00,2900
02/29/2004 06:00,2870
02/29/2004 07:00,2840
02/29/2004 08:00,2800
02/29/2004 09:00,2770
02/29/2004 10:00,2750
02/29/2004 11:00,2720
02/29/2004 12:00,2700
02/29/2004 13:00,2680
02/29/2004 14:00,2660
02/29/2004 15:00,2630
02/29/2004 16:00,2620
02/29/2004 17:00,2610
02/29/2004 18:00,2610
02/29/2004 19:00,2600
02/29/2004 20:00,2600
02/29/2004 21:00,2590
02/29/2004 22:00,2580
02/29/2004 23:00,2570
03/01/2004 00:00,2550
03/01/2004 01:00,2540
03/01/2004 02:00,2520
03/01/2004 03:00,2500
03/01/2004 04:00,2480
03/01/2004 05:00,2460
03/01/2004 06:00,2440
03/01/2004 07:00,2420
03/01/2004 08:00,2390
03/01/2004 09:00,2370
03/01/2004 10:00,2340
03/01/2004 11:00,2320
03/01/2004 12:00,2300
03/01/2004 13:00,2280
03/01/2004 14:00,2260
03/01/2004 15:00,2240
03/01/2004 16:00,2220
03/01/2004 17:00,2200
03/01/2004 18:00,2180
03/01/2004 19:00,2160
03/01/2004 20:00,2140
03/01/2004 21:00,2130
03/01/2004 22:00,2120
03/01/2004 23:00,2100
03/02/2004 00:00,2080
03/02/2004 01:00,2060
03/02/2004 02:00,2050
03/02/2004 03:00,2030
03/02/2004 04:00,2020
03/02/2004 05:00,2000
03/02/2004 06:00,1980
03/02/2004 07:00,1970
03/02/2004 08:00,1960
03/02/2004 09:00,1950
03/02/2004 10:00,1930
03/02/2004 11:00,1920
03/02/2004 12:00,1910
03/02/2004 13:00,1900
03/02/2004 14:00,1880
03/02/2004 15:00,1860
03/02/2004 16:00,1850
03/02/2004 17:00,1850
03/02/2004 18:00,1840
03/02/2004 19:00,1830
03/02/2004 20:00,1810
03/02/2004 21:00,1800
03/02/2004 22:00,1790
03/02/2004 23:00,1780
03/03/2004 00:00,1770
03/03/2004 01:00,1760
03/03/2004 02:00,1750
03/03/2004 03:00,1740
03/03/2004 04:00,1730
03/03/2004 05:00,1720
03/03/2004 06:00,1710
03/03/2004 07:00,1700
03/03/2004 08:00,1690
03/03/2004 09:00,1690
03/03/2004 10:00,1690
03/03/2004 11:00,1690
03/03/2004 12:00,1700
03/03/2004 13:00,1710
03/03/2004 14:00,1720
03/03/2004 15:00,1720
03/03/2004 16:00,1740
03/03/2004 17:00,1740
03/03/2004 18:00,1750
03/03/2004 19:00,1760
03/03/2004 20:00,1760
03/03/2004 21:00,1760
03/03/2004 22:00,1760
03/03/2004 23:00,1760
03/04/2004 00:00,1750
03/04/2004 01:00,1740
03/04/2004 02:00,1730
03/04/2004 03:00,1720
03/04/2004 04:00,1720
03/04/2004 05:00,1730
03/04/2004 06:00,1750
03/04/2004 07:00,1770
03/04/2004 08:00,1800
03/04/2004 09:00,1850
03/04/2004 10:00,1900
03/04/2004 11:00,1940
03/04/2004 12:00,1980
03/04/2004 13:00,2000
03/04/2004 14:00,2030
03/04/2004 15:00,2050
03/04/2004 16:00,2060
03/04/2004 17:00,2070
03/04/2004 18:00,2070
03/04/2004 19:00,2060
03/04/2004 20:00,2040
03/04/2004 21:00,2020
03/04/2004 22:00,2000
03/04/2004 23:00,1990
03/05/2004 00:00,1970
03/05/2004 01:00,1960
03/05/2004 02:00,1950
03/05/2004 03:00,1940
03/05/2004 04:00,1930
03/05/2004 05:00,1910
03/05/2004 06:00,1910
03/05/2004 07:00,1920
03/05/2004 08:00,1930
03/05/2004 09:00,1960
03/05/2004 10:00,1970
03/05/2004 11:00,2010
03/05/2004 12:00,2060
03/05/2004 13:00,2120
03/05/2004 14:00,2190
03/05/2004 15:00,2270
03/05/2004 16:00,2350
03/05/2004 17:00,2440
03/05/2004 18:00,2500
03/05/2004 19:00,2550
03/05/2004 20:00,2580
03/05/2004 21:00,2610
03/05/2004 22:00,2640
03/05/2004 23:00,2640
03/06/2004 00:00,2620
03/06/2004 01:00,2600
03/06/2004 02:00,2580
03/06/2004 03:00,2570
03/06/2004 04:00,2550
03/06/2004 05:00,2530
03/06/2004 06:00,2520
03/06/2004 07:00,2510
03/06/2004 08:00,2500
03/06/2004 09:00,2490
03/06/2004 10:00,2480
03/06/2004 11:00,2470
03/06/2004 12:00,2450
03/06/2004 13:00,2450
03/06/2004 14:00,2440
03/06/2004 15:00,2420
03/06/2004 16:00,2410
03/06/2004 17:00,2390
03/06/2004 18:00,2390
03/06/2004 19:00,2370
03/06/2004 20:00,2360
03/06/2004 21:00,2350
03/06/2004 22:00,2330
03/06/2004 23:00,2320
03/07/2004 00:00,2300
03/07/2004 01:00,2280
03/07/2004 02:00,2270
03/07/2004 03:00,2250
03/07/2004 04:00,2240
03/07/2004 05:00,2220
03/07/2004 06:00,2210
03/07/2004 07:00,2200
03/07/2004 08:00,2190
03/07/2004 09:00,2180
03/07/2004 10:00,2170
03/07/2004 11:00,2160
03/07/2004 12:00,2150
03/07/2004 13:00,2140
03/07/2004 14:00,2130
03/07/2004 15:00,2120
03/07/2004 16:00,2110
03/07/2004 17:00,2100
03/07/2004 18:00,2080
03/07/2004 19:00,2060
03/07/2004 20:00,2050
03/07/2004 21:00,2030
03/07/2004 22:00,2020
03/07/2004 23:00,2000
03/08/2004 00:00,1990
03/08/2004 01:00,1970
03/08/2004 02:00,1960
03/08/2004 03:00,1950
03/08/2004 04:00,1940
03/08/2004 05:00,1930
03/08/2004 06:00,1910
03/08/2004 07:00,1900
03/08/2004 08:00,1890
03/08/2004 09:00,1880
03/08/2004 10:00,1860
03/08/2004 11:00,1850
03/08/2004 12:00,1840
03/08/2004 13:00,1830
03/08/2004 14:00,1820
03/08/2004 15:00,1810
03/08/2004 16:00,1800
03/08/2004 17:00,1790
03/08/2004 18:00,1780
03/08/2004 19:00,1770
03/08/2004 20:00,1760
03/08/2004 21:00,1750
03/08/2004 22:00,1740
03/08/2004 23:00,1730
03/09/2004 00:00,1720
03/09/2004 01:00,1710
03/09/2004 02:00,1700
03/09/2004 03:00,1690
03/09/2004 04:00,1680
03/09/2004 05:00,1670
03/09/2004 06:00,1660
03/09/2004 07:00,1650
03/09/2004 08:00,1640
03/09/2004 09:00,1630
03/09/2004 10:00,1620
03/09/2004 11:00,1610
03/09/2004 12:00,1600
03/09/2004 13:00,1600
03/09/2004 14:00,1590
03/09/2004 15:00,1580
03/09/2004 16:00,1560
03/09/2004 17:00,1550
03/09/2004 18:00,1540
03/09/2004 19:00,1540
03/09/2004 20:00,1530
03/09/2004 21:00,1520
03/09/2004 22:00,1510
03/09/2004 23:00,1500
03/10/2004 00:00,1490
03/10/2004 01:00,1480
03/10/2004 02:00,1480
03/10/2004 03:00,1480
03/10/2004 04:00,1460
03/10/2004 05:00,1460
03/10/2004 06:00,1450
03/10/2004 07:00,1440
03/10/2004 08:00,1430
03/10/2004 09:00,1430
03/10/2004 10:00,1420
03/10/2004 11:00,1410
03/10/2004 12:00,1400
03/10/2004 13:00,1400
03/10/2004 14:00,1390
03/10/2004 15:00,1380
03/10/2004 16:00,1380
03/10/2004 17:00,1380
03/10/2004 18:00,1370
03/10/2004 19:00,1370
03/10/2004 20:00,1360
03/10/2004 21:00,1350
03/10/2004 22:00,1340
03/10/2004 23:00,1330
03/11/2004 00:00,1330
03/11/2004 01:00,1320
03/11/2004 02:00,1320
03/11/2004 03:00,1310
03/11/2004 04:00,1300
03/11/2004 05:00,1300
03/11/2004 06:00,1290
03/11/2004 07:00,1290
03/11/2004 08:00,1280
03/11/2004 09:00,1280
03/11/2004 10:00,1270
03/11/2004 11:00,1260
03/11/2004 12:00,1260
03/11/2004 13:00,1250
03/11/2004 14:00,1250
03/11/2004 15:00,1250
03/11/2004 16:00,1240
03/11/2004 17:00,1240
03/11/2004 18:00,1230
03/11/2004 19:00,1230
03/11/2004 20:00,1220
03/11/2004 21:00,1210
03/11/2004 22:00,1210
03/11/2004 23:00,1210
03/12/2004 00:00,1200
03/12/2004 01:00,1190
03/12/2004 02:00,1180
03/12/2004 03:00,1180
03/12/2004 04:00,1170
03/12/2004 05:00,1170
03/12/2004 06:00,1170
03/12/2004 07:00,1160
03/12/2004 08:00,1160
03/12/2004 09:00,1150
03/12/2004 10:00,1140
03/12/2004 11:00,1140
03/12/2004 12:00,1130
03/12/2004 13:00,1130
03/12/2004 14:00,1130
03/12/2004 15:00,1120
03/12/2004 16:00,1110
03/12/2004 17:00,1110
03/12/2004 18:00,1100
03/12/2004 19:00,1100
03/12/2004 20:00,1100
03/12/2004 21:00,1100
03/12/2004 22:00,1090
03/12/2004 23:00,1080
03/13/2004 00:00,1070
03/13/2004 01:00,1070
03/13/2004 02:00,1070
03/13/2004 03:00,1070
03/13/2004 04:00,1060
03/13/2004 05:00,1050
03/13/2004 06:00,1050
03/13/2004 07:00,1040
03/13/2004 08:00,1040
03/13/2004 09:00,1040
03/13/2004 10:00,1040
03/13/2004 11:00,1030
03/13/2004 12:00,1030
03/13/2004 13:00,1020
03/13/2004 14:00,1020
03/13/2004 15:00,1010
03/13/2004 16:00,1010
03/13/2004 17:00,1010
03/13/2004 18:00,1010
03/13/2004 19:00,998
03/13/2004 20:00,998
03/13/2004 21:00,998
03/13/2004 22:00,990
03/13/2004 23:00,983
03/14/2004 00:00,983
03/14/2004 01:00,976
03/14/2004 02:00,976
03/14/2004 03:00,968
03/14/2004 04:00,968
03/14/2004 05:00,968
03/14/2004 06:00,961
03/14/2004 07:00,961
03/14/2004 08:00,954
03/14/2004 09:00,954
03/14/2004 10:00,947
03/14/2004 11:00,947
03/14/2004 12:00,939
03/14/2004 13:00,939
03/14/2004 14:00,932
03/14/2004 15:00,932
03/14/2004 16:00,925
03/14/2004 17:00,925
03/14/2004 18:00,918
03/14/2004 19:00,918
03/14/2004 20:00,911
03/14/2004 21:00,911
03/14/2004 22:00,911
03/14/2004 23:00,904
03/15/2004 00:00,896
03/15/2004 01:00,896
03/15/2004 02:00,889
03/15/2004 03:00,889
03/15/2004 04:00,889
03/15/2004 05:00,882
03/15/2004 06:00,882
03/15/2004 07:00,882
03/15/2004 08:00,875
03/15/2004 09:00,868
03/15/2004 10:00,868
03/15/2004 11:00,868
03/15/2004 12:00,861
03/15/2004 13:00,861
03/15/2004 14:00,861
03/15/2004 15:00,854
03/15/2004 16:00,854
03/15/2004 17:00,854
03/15/2004 18:00,847
03/15/2004 19:00,847
03/15/2004 20:00,847
03/15/2004 21:00,840
03/15/2004 22:00,840
03/15/2004 23:00,834
03/16/2004 00:00,834
03/16/2004 01:00,827
03/16/2004 02:00,827
03/16/2004 03:00,827
03/16/2004 04:00,820
03/16/2004 05:00,813
03/16/2004 06:00,813
03/16/2004 07:00,813
03/16/2004 08:00,806
03/16/2004 09:00,806
03/16/2004 10:00,806
03/16/2004 11:00,806
03/16/2004 12:00,799
03/16/2004 13:00,799
03/16/2004 14:00,799
03/16/2004 15:00,793
03/16/2004 16:00,793
03/16/2004 17:00,793
03/16/2004 18:00,786
03/16/2004 19:00,786
03/16/2004 20:00,786
03/16/2004 21:00,786
03/16/2004 22:00,779
03/16/2004 23:00,779
03/17/2004 00:00,779
03/17/2004 01:00,773
03/17/2004 02:00,773
03/17/2004 03:00,766
03/17/2004 04:00,766
03/17/2004 05:00,766
03/17/2004 06:00,759
03/17/2004 07:00,759
03/17/2004 08:00,759
03/17/2004 09:00,759
03/17/2004 10:00,753
03/17/2004 11:00,753
03/17/2004 12:00,753
03/17/2004 13:00,746
03/17/2004 14:00,746
03/17/2004 15:00,746
03/17/2004 16:00,740
03/17/2004 17:00,740
03/17/2004 18:00,740
03/17/2004 19:00,740
03/17/2004 20:00,733
03/17/2004 21:00,733
03/17/2004 22:00,733
03/17/2004 23:00,733
03/18/2004 00:00,726
03/18/2004 01:00,726
03/18/2004 02:00,720
03/18/2004 03:00,720
03/18/2004 04:00,720
03/18/2004 05:00,720
03/18/2004 06:00,720
03/18/2004 07:00,720
03/18/2004 08:00,720
03/18/2004 09:00,720
03/18/2004 10:00,720
03/18/2004 11:00,726
03/18/2004 12:00,740
03/18/2004 13:00,753
03/18/2004 14:00,766
03/18/2004 15:00,779
03/18/2004 16:00,786
03/18/2004 17:00,786
03/18/2004 18:00,786
03/18/2004 19:00,786
03/18/2004 20:00,786
03/18/2004 21:00,779
03/18/2004 22:00,779
03/18/2004 23:00,773
03/19/2004 00:00,766
03/19/2004 01:00,766
03/19/2004 02:00,759
03/19/2004 03:00,759
03/19/2004 04:00,753
03/19/2004 05:00,746
03/19/2004 06:00,746
03/19/2004 07:00,746
03/19/2004 08:00,746
03/19/2004 09:00,746
03/19/2004 10:00,746
03/19/2004 11:00,740
03/19/2004 12:00,740
03/19/2004 13:00,733
03/19/2004 14:00,726
03/19/2004 15:00,720
03/19/2004 16:00,720
03/19/2004 17:00,714
03/19/2004 18:00,707
03/19/2004 19:00,707
03/19/2004 20:00,701
03/19/2004 21:00,701
03/19/2004 22:00,695
03/19/2004 23:00,689
03/20/2004 00:00,689
03/20/2004 01:00,689
03/20/2004 02:00,682
03/20/2004 03:00,682
03/20/2004 04:00,676
03/20/2004 05:00,676
03/20/2004 06:00,670
03/20/2004 07:00,670
03/20/2004 08:00,670
03/20/2004 09:00,664
03/20/2004 10:00,664
03/20/2004 11:00,658
03/20/2004 12:00,658
03/20/2004 13:00,658
03/20/2004 14:00,652
03/20/2004 15:00,652
03/20/2004 16:00,652
03/20/2004 17:00,646
03/20/2004 18:00,646
03/20/2004 19:00,646
03/20/2004 20:00,639
03/20/2004 21:00,639
03/20/2004 22:00,639
03/20/2004 23:00,639
03/21/2004 00:00,633
03/21/2004 01:00,633
03/21/2004 02:00,627
03/21/2004 03:00,627
03/21/2004 04:00,627
03/21/2004 05:00,627
03/21/2004 06:00,621
03/21/2004 07:00,621
03/21/2004 08:00,621
03/21/2004 09:00,615
03/21/2004 10:00,615
03/21/2004 11:00,615
03/21/2004 12:00,615
03/21/2004 13:00,609
03/21/2004 14:00,609
03/21/2004 15:00,609
03/21/2004 16:00,609
03/21/2004 17:00,604
03/21/2004 18:00,604
03/21/2004 19:00,604
03/21/2004 20:00,604
03/21/2004 21:00,604
03/21/2004 22:00,604
03/21/2004 23:00,598
03/22/2004 00:00,598
03/22/2004 01:00,598
03/22/2004 02:00,592
03/22/2004 03:00,592
03/22/2004 04:00,592
03/22/2004 05:00,592
03/22/2004 06:00,592
03/22/2004 07:00,592
03/22/2004 08:00,586
03/22/2004 09:00,586
03/22/2004 10:00,586
03/22/2004 11:00,586
03/22/2004 12:00,586
03/22/2004 13:00,580
03/22/2004 14:00,580
03/22/2004 15:00,580
03/22/2004 16:00,580
03/22/2004 17:00,580
03/22/2004 18:00,580
03/22/2004 19:00,574
03/22/2004 20:00,574
03/22/2004 21:00,574
03/22/2004 22:00,574
03/22/2004 23:00,574
03/23/2004 00:00,574
03/23/2004 01:00,569
03/23/2004 02:00,569
03/23/2004 03:00,569
03/23/2004 04:00,563
03/23/2004 05:00,563
03/23/2004 06:00,563
03/23/2004 07:00,563
03/23/2004 08:00,563
03/23/2004 09:00,557
03/23/2004 10:00,557
03/23/2004 11:00,557
03/23/2004 12:00,551
03/23/2004 13:00,551
03/23/2004 14:00,551
03/23/2004 15:00,551
03/23/2004 16:00,551
03/23/2004 17:00,546
03/23/2004 18:00,546
03/23/2004 19:00,546
03/23/2004 20:00,546
03/23/2004 21:00,546
03/23/2004 22:00,546
03/23/2004 23:00,546
03/24/2004 00:00,540
03/24/2004 01:00,540
03/24/2004 02:00,540
03/24/2004 03:00,551
03/24/2004 04:00,563
03/24/2004 05:00,574
03/24/2004 06:00,580
03/24/2004 07:00,586
03/24/2004 08:00,592
03/24/2004 09:00,604
03/24/2004 10:00,615
03/24/2004 11:00,621
03/24/2004 12:00,627
03/24/2004 13:00,627
03/24/2004 14:00,627
03/24/2004 15:00,633
03/24/2004 16:00,639
03/24/2004 17:00,639
03/24/2004 18:00,639
03/24/2004 19:00,633
03/24/2004 20:00,627
03/24/2004 21:00,621
03/24/2004 22:00,615
03/24/2004 23:00,615
